"2014.1",,http://itjuzi.com/investfirm/6,APICloud柚子科技,移动互联网,a,500万美元,北极光创投
"2014.9",,http://itjuzi.com/investfirm/2,玩兔科技,SNS社交网络,angel,数百万人民币,IDG资本
"2014.9",闫极晟,http://itjuzi.com/investfirm/2,LeanCloud/AVOS Cloud,企业服务,a,数千万美元,IDG资本
"2014.11",,http://itjuzi.com/investfirm/1,PP租车/爱车汇,汽车交通,b,6000万美元,红杉资本中国
"2014.1",,http://itjuzi.com/investfirm/1,云智慧,企业服务,b,数千万美元,红杉资本中国
"2014.1",,http://itjuzi.com/investfirm/1,Blink快看,SNS社交网络,a,2000万美元,红杉资本中国
"2014.9",,http://itjuzi.com/investfirm/1,监控宝/云智慧科技,企业服务,b,数千万美元,红杉资本中国
"2014.9",,http://itjuzi.com/investfirm/1,随手记/随手网,金融服务,b,数千万美元,红杉资本中国
"2014.8",,http://itjuzi.com/investfirm/1,杏仁医生/看处方,医疗健康,a,500万美元,红杉资本中国
"2014.8",,http://itjuzi.com/investfirm/1,有间房/桔家软件,房产酒店,a,200万美元,红杉资本中国
"2014.8",,http://itjuzi.com/investfirm/1,小麦公社/快客蚁族,电子商务,a,1000万美元,红杉资本中国
"2013.1",,http://itjuzi.com/investfirm/7,赞那度,旅游户外,angel,数百万人民币,经纬中国
"2013.1",左凌烨,http://itjuzi.com/investfirm/7,潘朵拉,电子商务,a,数百万美元,经纬中国
"2013.1",,http://itjuzi.com/investfirm/7,猎聘网,企业服务,b,数百万美元,经纬中国
"2013.1",丛真,http://itjuzi.com/investfirm/7,饿了么/订奶茶,电子商务,b,数百万美元,经纬中国
"2013.1",毛圣博,http://itjuzi.com/investfirm/7,七牛云存储,企业服务,b,数千万美元,经纬中国
"2013.1",,http://itjuzi.com/investfirm/7,找钢网,电子商务,b,数千万人民币,经纬中国
"2012.12","茹海波,牛立雄",http://itjuzi.com/investfirm/7,e代驾,汽车交通,a,数百万美元,经纬中国
"2012.12",,http://itjuzi.com/investfirm/7,卖座网,电子商务,a,数百万人民币,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,文件大师/极客软件,移动互联网,a,850万人民币,经纬中国
"2012.8","万浩基,王华东,Yuri Milner",http://itjuzi.com/investfirm/7,陌陌,移动互联网,b,4000万美元,经纬中国
"2012.8",,http://itjuzi.com/investfirm/7,抬杠,移动互联网,angel,数百万人民币,经纬中国
"2012.8",张颖,http://itjuzi.com/investfirm/7,果麦文化,文化艺术体育,a,数千万人民币,经纬中国
"2014.2",,http://itjuzi.com/investfirm/3,领拓云合LightOnUs,移动互联网,angel,数百万人民币,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,半次元网,游戏动漫,a,数百万美元,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,卡考网络,房产酒店,a,未透露人民币,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,翻翻动漫/翻翻漫画网,多媒体娱乐,a,数千万人民币,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,Molbase摩贝/摩库数据,电子商务,a,数百万美元,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,有趣点/游衷文化,媒体资讯,angel,数百万人民币,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,海欢网,电子商务,a,数百万美元,创新工场
"2014.1",,http://itjuzi.com/investfirm/3,红点直播/红点科技,移动互联网,angel,数百万人民币,创新工场
"2014.4",,http://itjuzi.com/investfirm/4,乐博乐博机器人ROBOROBO,教育培训,angel,1000万人民币,真格基金
"2014.3",,http://itjuzi.com/investfirm/4,订单保/华甫达,金融服务,angel,数百万人民币,真格基金
"2014.3",,http://itjuzi.com/investfirm/4,Dreamobi/北京追盟,游戏动漫,angel,数百万人民币,真格基金
"2014.3",,http://itjuzi.com/investfirm/4,美衣地图/安硕众艺科技,移动互联网,angel,数百万人民币,真格基金
"2014.3",,http://itjuzi.com/investfirm/4,美澳居,房产酒店,a,5000万人民币,真格基金
"2014.2",顾旻曼,http://itjuzi.com/investfirm/4,应试宝/掌控优教,教育培训,angel,数百万人民币,真格基金
"2014.2",徐小平,http://itjuzi.com/investfirm/4,美澳居,房产酒店,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,零零无限科技,电子硬件,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,WeComics微漫网络/捏捏,游戏动漫,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,经纶天下,游戏动漫,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,Ghost智能空中机器人/Ehang亿航无人机,电子硬件,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,NeBulium Games星云素,游戏动漫,angel,数百万人民币,真格基金
"2013.6",,http://itjuzi.com/investfirm/5,成都盛世文锦/一针一线,其他,a,2000万美元,KPCB 凯鹏华盈
"2013.4",周炜,http://itjuzi.com/investfirm/5,秒针系统,广告营销,c,1000万美元,KPCB 凯鹏华盈
"2012.1",张灵,http://itjuzi.com/investfirm/5,美餐网,电子商务,a,数百万美元,KPCB 凯鹏华盈
"2012.7","张震,赵涛",http://itjuzi.com/investfirm/5,力美广告I-Media,广告营销,b,2000万美元,KPCB 凯鹏华盈
"2012.3","黄瑞晋,路昌基",http://itjuzi.com/investfirm/5,康圣环球,医疗健康,c,2000万美元,KPCB 凯鹏华盈
"2012.3","曹大容,宓群,郝玮",http://itjuzi.com/investfirm/5,融360,金融服务,a,700万美元,KPCB 凯鹏华盈
"2012.1",,http://itjuzi.com/investfirm/5,嘀嗒团,电子商务,b,数千万美元,KPCB 凯鹏华盈
"2011.12",,http://itjuzi.com/investfirm/5,多利农庄,电子商务,b,18000万人民币,KPCB 凯鹏华盈
"2011.12",,http://itjuzi.com/investfirm/5,花瓣网/纬聚网络,SNS社交网络,a,数百万美元,KPCB 凯鹏华盈
"2011.1",,http://itjuzi.com/investfirm/5,鲜果网/鲜果联播,媒体资讯,b,800万美元,KPCB 凯鹏华盈
"2011.1",,http://itjuzi.com/investfirm/5,宜信,金融服务,b,数千万美元,KPCB 凯鹏华盈
"2014.9",,http://itjuzi.com/investfirm/2,铜板街,金融服务,b,5000万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,零零无限科技,电子硬件,a,数百万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,量子频道/量视网络,多媒体娱乐,angel,数百万人民币,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,美啦美妆/品汇科技,消费生活,b,2000万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,会小二/云动数字,企业服务,a,数千万人民币,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,贝贝网/米折网,电子商务,a,15000万人民币,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,橄榄公社APP,移动互联网,a,1000万人民币,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,Everstring万维思源,企业服务,a,1200万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,脉脉/淘友,移动互联网,b,2000万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/1,Everstring万维思源,企业服务,a,1200万美元,红杉资本中国
"2014.8",,http://itjuzi.com/investfirm/1,哈哈拼车,汽车交通,b,数千万美元,红杉资本中国
"2014.8",,http://itjuzi.com/investfirm/1,手机贷/上海前隆金融,金融服务,a,数百万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,小荷特卖/蓝色互动,电子商务,a,数百万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,礼物说/贴贴科技,电子商务,angel,数百万人民币,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,1006.tv/试玩网,游戏动漫,b,数千万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,融360,金融服务,c,6000万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,南京零号线,电子商务,a,数百万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,到喜啦婚宴网,电子商务,b,数千万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,贴贴科技/贴贴明信片,SNS社交网络,angel,数百万人民币,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,销售易/仁科互动,企业服务,b,数百万美元,红杉资本中国
"2014.7",,http://itjuzi.com/investfirm/1,ImbaTV,多媒体娱乐,a,未透露人民币,红杉资本中国
"2012.7",,http://itjuzi.com/investfirm/7,路口lookle,移动互联网,a,数百万人民币,经纬中国
"2012.6",,http://itjuzi.com/investfirm/7,你画我猜/优哉游哉网络,游戏动漫,a,数百万人民币,经纬中国
"2012.6","茹海波,黎竹岩",http://itjuzi.com/investfirm/7,36氪36Kr,媒体资讯,a,数百万人民币,经纬中国
"2012.5",,http://itjuzi.com/investfirm/7,蝉游记,旅游户外,angel,数百万人民币,经纬中国
"2012.4",,http://itjuzi.com/investfirm/7,品果科技/Camera360,移动互联网,a,数百万美元,经纬中国
"2012.4","张颖,童玮亮",http://itjuzi.com/investfirm/7,Camera360/相机360,移动互联网,a,数千万人民币,经纬中国
"2012.4",王华东,http://itjuzi.com/investfirm/7,口袋购物,电子商务,a,1200万美元,经纬中国
"2012.3","茹海波,牛立雄",http://itjuzi.com/investfirm/7,e代驾,汽车交通,angel,数百万人民币,经纬中国
"2012.3",王华东,http://itjuzi.com/investfirm/7,艾格拉斯科技EGLS,游戏动漫,a,数百万美元,经纬中国
"2012.2",,http://itjuzi.com/investfirm/7,四叶新媒体/Clover,移动互联网,a,数百万人民币,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,OneAPM/蓝海讯通,企业服务,a,数百万美元,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,合合信息/名片全能王,移动互联网,b,数千万人民币,经纬中国
"2014.1",赖晓凌,http://itjuzi.com/investfirm/3,VIPKID少儿英语/大米科技,教育培训,angel,数百万人民币,创新工场
"2014.1",胡博予,http://itjuzi.com/investfirm/3,豌豆荚,移动互联网,b,12000万美元,创新工场
"2013.12",,http://itjuzi.com/investfirm/3,薇蜜,移动互联网,angel,数百万人民币,创新工场
"2013.11",,http://itjuzi.com/investfirm/3,墨迹天气,工具软件,c,数千万人民币,创新工场
"2013.11",,http://itjuzi.com/investfirm/3,Windroy/文安卓立科技,移动互联网,angel,数百万人民币,创新工场
"2013.11",,http://itjuzi.com/investfirm/3,内推网,企业服务,angel,250万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,萌姬乱舞/亿虎乐游,游戏动漫,angel,数百万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,KnewOne牛玩/知新创想,电子硬件,a,数百万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,小影/杭州趣维科技,移动互联网,angel,500万人民币,创新工场
"2013.1",邱浩,http://itjuzi.com/investfirm/3,极路由HiWiFi/极科极客科技,电子硬件,a,数千万美元,创新工场
"2013.9",,http://itjuzi.com/investfirm/3,灵羽天下科技/全宇宙音乐激战,游戏动漫,angel,数百万人民币,创新工场
"2014.1",,http://itjuzi.com/investfirm/4,FitTime睿健时代,消费生活,angel,数百万人民币,真格基金
"2014.1",徐小平,http://itjuzi.com/investfirm/4,蜜芽宝贝,电子商务,a,数百万美元,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,彼岸/孝贤堂,其他,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,Knewbi知趣网,电子硬件,angel,数百万人民币,真格基金
"2014.1",,http://itjuzi.com/investfirm/4,芥末堆/颉墨科技,教育培训,angel,数百万人民币,真格基金
"2013.12",,http://itjuzi.com/investfirm/4,优车诚品,汽车交通,angel,数百万人民币,真格基金
"2013.11",,http://itjuzi.com/investfirm/4,大家汇/家长信,教育培训,angel,数百万人民币,真格基金
"2013.11",徐小平,http://itjuzi.com/investfirm/4,火币网,金融服务,angel,数百万人民币,真格基金
"2013.1",,http://itjuzi.com/investfirm/4,超级课程表,移动互联网,a,1000万人民币,真格基金
"2013.1",徐小平,http://itjuzi.com/investfirm/4,小红书/行吟科技,旅游户外,angel,数百万人民币,真格基金
"2013.9","徐小平,王强,雷军",http://itjuzi.com/investfirm/4,一起作业网,教育培训,b,1000万美元,真格基金
"2011.1",周炜,http://itjuzi.com/investfirm/5,秒针系统,广告营销,b,2000万美元,KPCB 凯鹏华盈
"2011.8",,http://itjuzi.com/investfirm/5,瑞尔齿科,医疗健康,b,2000万美元,KPCB 凯鹏华盈
"2011.8",,http://itjuzi.com/investfirm/5,走秀网,电子商务,b,10000万美元,KPCB 凯鹏华盈
"2011.8","李开复,周炜",http://itjuzi.com/investfirm/5,涂鸦移动Doodle Mobile,游戏动漫,a,1000万美元,KPCB 凯鹏华盈
"2011.6",周炜,http://itjuzi.com/investfirm/5,满座网,电子商务,b,数千万美元,KPCB 凯鹏华盈
"2011.6",,http://itjuzi.com/investfirm/5,快地产,房产酒店,a,数百万美元,KPCB 凯鹏华盈
"2011.3",,http://itjuzi.com/investfirm/5,走秀网,电子商务,a,2000万美元,KPCB 凯鹏华盈
"2011.2",,http://itjuzi.com/investfirm/5,XY游戏/恺英网络,游戏动漫,b,1500万美元,KPCB 凯鹏华盈
"2011.2",汝林琪,http://itjuzi.com/investfirm/5,出口易,电子商务,a,400万美元,KPCB 凯鹏华盈
"2010.9",周炜,http://itjuzi.com/investfirm/5,满座网,电子商务,a,1000万美元,KPCB 凯鹏华盈
"2014.8","李丰,王淮",http://itjuzi.com/investfirm/2,杭州同盾科技FraudMetrix,金融服务,a,1000万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,中粮我买网,电子商务,b,10000万美元,IDG资本
"2014.8",,http://itjuzi.com/investfirm/2,Testin云测网络,移动互联网,b,数千万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,骡迹智慧物流/北京运科网络,电子商务,a,300万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,共鸣科技,金融服务,a,1000万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,Wecash闪银奇异科技,金融服务,a,4000万人民币,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,Teambition/上海汇翼科技 ,企业服务,b,数百万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,Sobrr,移动互联网,angel,数百万美元,IDG资本
"2014.6",,http://itjuzi.com/investfirm/1,懂球帝,文化艺术体育,a,数百万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,HeyJuice和聚网络,电子商务,a,数百万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,UnitedStack优思得,企业服务,a,1500万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,DeepGlint格灵深瞳,企业服务,a,数千万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,WeLab我来贷,金融服务,a,1400万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,WeLend/WeLab我来贷,金融服务,a,1400万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,盛诺一家,医疗健康,a,1000万人民币,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,大姨吗,医疗健康,c,3000万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,头条网/今日头条,媒体资讯,c,10000万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,PP租车/爱车汇,汽车交通,a,1000万美元,红杉资本中国
"2014.6",,http://itjuzi.com/investfirm/1,超级课程表,移动互联网,b,数千万美元,红杉资本中国
"2014.5",,http://itjuzi.com/investfirm/1,乐乐达/飞享锋翼,移动互联网,a,数千万美元,红杉资本中国
"2014.5",,http://itjuzi.com/investfirm/1,App Annie,移动互联网,preipo,1700万美元,红杉资本中国
"2014.5",,http://itjuzi.com/investfirm/1,蜜芽宝贝,电子商务,b,2000万美元,红杉资本中国
"2012.1",,http://itjuzi.com/investfirm/7,睿医i-MD,医疗健康,a,数百万美元,经纬中国
"2012.1","姜志熹,王啸",http://itjuzi.com/investfirm/7,91金融超市,金融服务,angel,数百万人民币,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,Blueware蓝海讯通,企业服务,a,数百万美元,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,久通网/人脉通,移动互联网,angel,数百万人民币,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,瓦力网络/资费通,移动互联网,b,数百万美元,经纬中国
"2012.1",,http://itjuzi.com/investfirm/7,爱图购/in/九言科技,电子商务,angel,数百万人民币,经纬中国
"2013.9",,http://itjuzi.com/investfirm/3,Dnurse糖护士/糖护科技,医疗健康,angel,300万人民币,创新工场
"2013.8",,http://itjuzi.com/investfirm/3,学霸君/问吧科技,教育培训,angel,数百万人民币,创新工场
"2013.8",张亮,http://itjuzi.com/investfirm/3,小丑出品/灿若星辰科技,多媒体娱乐,angel,数百万人民币,创新工场
"2013.8",,http://itjuzi.com/investfirm/3,快简历/极客优才,企业服务,angel,数百万人民币,创新工场
"2013.8",,http://itjuzi.com/investfirm/3,票工厂/峰景网联,旅游户外,angel,数百万人民币,创新工场
"2013.7",,http://itjuzi.com/investfirm/3,Face++/旷视科技,工具软件,a,数百万美元,创新工场
"2013.5",,http://itjuzi.com/investfirm/3,微猫/微麦电子商务,电子商务,angel,未透露人民币,创新工场
"2013.5",,http://itjuzi.com/investfirm/3,战歌online/战歌世纪科技,游戏动漫,angel,数百万人民币,创新工场
"2013.4",,http://itjuzi.com/investfirm/3,Strikingly,工具软件,angel,150万美元,创新工场
"2013.9",,http://itjuzi.com/investfirm/4,畅游云端GwebTop,游戏动漫,angel,数百万人民币,真格基金
"2013.9",,http://itjuzi.com/investfirm/4,速来招工网/速来网,企业服务,angel,数百万人民币,真格基金
"2013.8",,http://itjuzi.com/investfirm/4,拉勾网,企业服务,angel,数百万人民币,真格基金
"2013.8",,http://itjuzi.com/investfirm/4,宣游网络/书剑三国,游戏动漫,angel,数百万人民币,真格基金
"2013.8",徐小平,http://itjuzi.com/investfirm/4,超级课程表,移动互联网,angel,数百万人民币,真格基金
"2013.8","徐小平,刘芹",http://itjuzi.com/investfirm/4,绿狗网,法律法务,a,1150万人民币,真格基金
"2013.6",,http://itjuzi.com/investfirm/4,快消总管/蔓藤网络,企业服务,angel,数百万人民币,真格基金
"2013.6","李祝捷,李论",http://itjuzi.com/investfirm/4,美灯会,电子商务,angel,数百万人民币,真格基金
"2013.6",,http://itjuzi.com/investfirm/4,车来了/元光科技,汽车交通,angel,数百万人民币,真格基金
"2013.6",,http://itjuzi.com/investfirm/4,优肯外教篮球,教育培训,a,数百万人民币,真格基金
"2013.6",,http://itjuzi.com/investfirm/4,微步/蔓藤网络,企业服务,angel,数百万人民币,真格基金
"2010.4",,http://itjuzi.com/investfirm/5,宜信,金融服务,a,1000万美元,KPCB 凯鹏华盈
"2010.3",,http://itjuzi.com/investfirm/5,敦煌网DHgate,电子商务,c,3000万美元,KPCB 凯鹏华盈
"2010.1",,http://itjuzi.com/investfirm/5,瑞尔齿科,医疗健康,a,2000万美元,KPCB 凯鹏华盈
"2010.1",,http://itjuzi.com/investfirm/5,Madhouse亿动广告传媒,广告营销,b,数千万美元,KPCB 凯鹏华盈
"2009.11",,http://itjuzi.com/investfirm/5,XY游戏/恺英网络,游戏动漫,a,数百万美元,KPCB 凯鹏华盈
"2008.1",,http://itjuzi.com/investfirm/5,敦煌网DHgate,电子商务,b,数千万美元,KPCB 凯鹏华盈
"2006.1",,http://itjuzi.com/investfirm/5,高德,其他,a,4000万美元,KPCB 凯鹏华盈
"2006.7",曹大容,http://itjuzi.com/investfirm/5,V卡优惠/银河传媒,移动互联网,b,1000万美元,KPCB 凯鹏华盈
"2006.1",,http://itjuzi.com/investfirm/5,敦煌网DHgate,电子商务,a,数百万美元,KPCB 凯鹏华盈
"2005.8",,http://itjuzi.com/investfirm/5,易查搜索,搜索引擎,a,数百万美元,KPCB 凯鹏华盈
"2005.7",,http://itjuzi.com/investfirm/5,V卡优惠/银河传媒,移动互联网,a,数百万美元,KPCB 凯鹏华盈
"2014.7",,http://itjuzi.com/investfirm/2,TimeSchool时光校园/Chogic旗禾科技,SNS社交网络,angel,数百万人民币,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,站酷网Zcool,多媒体娱乐,a,数百万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,Coding扣钉网络,工具软件,a,1000万人民币,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,河狸家美甲,消费生活,a,3000万人民币,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,猿题库,教育培训,c,1500万美元,IDG资本
"2014.7",黎瑞刚,http://itjuzi.com/investfirm/2,寺库网,电子商务,preipo,10000万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,淘喜猫,消费生活,angel,数百万人民币,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,MYOTee脸萌,移动互联网,a,1000万人民币,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,Facishare纷享科技,企业服务,b,1000万美元,IDG资本
"2014.7",,http://itjuzi.com/investfirm/2,纷享销客/易动纷享科技,企业服务,b,1000万美元,IDG资本
"2014.6",,http://itjuzi.com/investfirm/2,EasyWed易结网/吉石卉,消费生活,a,数百万美元,IDG资本
"2014.6",,http://itjuzi.com/investfirm/2,UnitedStack优思得,企业服务,a,1500万美元,IDG资本
"2014.6",,http://itjuzi.com/investfirm/2,JPush极光推送,移动互联网,a,数百万美元,IDG资本
"2014.5",,http://itjuzi.com/investfirm/1,金斧子,金融服务,a,1000万美元,红杉资本中国
"2014.5",,http://itjuzi.com/investfirm/1,金融港/滚雪球财富,金融服务,a,1000万美元,红杉资本中国
"2014.5",,http://itjuzi.com/investfirm/1,杭州数云/华院数云,企业服务,b,数千万人民币,红杉资本中国
"2014.5",,http://itjuzi.com/investfirm/1,美团网,电子商务,c,30000万美元,红杉资本中国
"2014.4",,http://itjuzi.com/investfirm/1,陌陌,移动互联网,preipo,18675万美元,红杉资本中国
"2014.4",曹毅,http://itjuzi.com/investfirm/1,水滴宝宝/水滴在线,移动互联网,a,数百万美元,红杉资本中国
"2014.4",,http://itjuzi.com/investfirm/1,Trippy,移动互联网,a,350万美元,红杉资本中国
"2014.4",,http://itjuzi.com/investfirm/1,牛车网,汽车交通,a,500万美元,红杉资本中国
"2014.4",,http://itjuzi.com/investfirm/1,酒仙网,电子商务,preipo,42500万人民币,红杉资本中国
"2014.4",,http://itjuzi.com/investfirm/1,拍拍贷,金融服务,b,数千万美元,红杉资本中国
"2014.3",,http://itjuzi.com/investfirm/1,完美诊所/更美,医疗健康,a,数百万美元,红杉资本中国
"2014.3",,http://itjuzi.com/investfirm/1,深圳小满科技,企业服务,a,数百万美元,红杉资本中国
"2014.3",,http://itjuzi.com/investfirm/1,北京环球佳平医疗,医疗健康,a,数千万美元,红杉资本中国
"2014.3",,http://itjuzi.com/investfirm/1,锦云外贸管理专家/锦云CRM/小满科技,企业服务,a,数百万美元,红杉资本中国
"2012.1",庄明浩,http://itjuzi.com/investfirm/7,波波网,消费生活,a,数百万人民币,经纬中国
"2011.12",,http://itjuzi.com/investfirm/7,NOP吾诺普科技,电子商务,a,数百万美元,经纬中国
"2011.12","万浩基,王华东",http://itjuzi.com/investfirm/7,陌陌,移动互联网,a,250万美元,经纬中国
"2011.12",,http://itjuzi.com/investfirm/7,荔枝FM/一把伞网络,移动互联网,b,1000万美元,经纬中国
"2011.12",,http://itjuzi.com/investfirm/7,航班管家/高铁管家,汽车交通,b,1500万美元,经纬中国
"2011.12",,http://itjuzi.com/investfirm/7,活力天汇,移动互联网,b,1500万美元,经纬中国
"2011.12",,http://itjuzi.com/investfirm/7,股票雷达,金融服务,a,数百万美元,经纬中国
"2013.3",,http://itjuzi.com/investfirm/3,SeedMail/红树岛科技,工具软件,angel,数百万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,易遨科技,房产酒店,a,未透露人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,食遇/时创互动,消费生活,angel,数百万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,成都七游科技,游戏动漫,a,数百万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,爱聊超级网络电话,移动互联网,angel,数百万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,优才网/优才创智科技,教育培训,angel,数百万人民币,创新工场
"2013.1",吴峰,http://itjuzi.com/investfirm/3,快牙/邻动网络DewMobile,移动互联网,a,数百万美元,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,暴走漫画/摩摩信息,游戏动漫,b,数千万人民币,创新工场
"2013.1",,http://itjuzi.com/investfirm/3,蜻蜓FM,多媒体娱乐,a,200万美元,创新工场
"2012.12",,http://itjuzi.com/investfirm/3,智明星通ELEX,游戏动漫,b,数百万美元,创新工场
"2012.1",,http://itjuzi.com/investfirm/3,敢聊/上海儒果网络,移动互联网,a,数百万美元,创新工场
"2013.6",,http://itjuzi.com/investfirm/4,玩途Hitour/北京欢途智行,旅游户外,angel,数百万人民币,真格基金
"2013.6",,http://itjuzi.com/investfirm/4,锦云外贸管理专家/锦云CRM/小满科技,企业服务,angel,数百万人民币,真格基金
"2013.6",顾旻曼,http://itjuzi.com/investfirm/4,我赢职场,教育培训,angel,数百万人民币,真格基金
"2013.4","徐小平,沈劲",http://itjuzi.com/investfirm/4,厦门神州鹰,企业服务,a,420万美元,真格基金
"2013.4","方爱之,顾旻曼,龙宇",http://itjuzi.com/investfirm/4,大姨吗,医疗健康,a,数百万美元,真格基金
"2013.4",徐小平,http://itjuzi.com/investfirm/4,DeepGlint格灵深瞳,企业服务,angel,数百万人民币,真格基金
"2013.4",方爱之,http://itjuzi.com/investfirm/4,达人工,电子商务,angel,100万美元,真格基金
"2013.3",,http://itjuzi.com/investfirm/4,耍大牌/四目信息科技,移动互联网,angel,数百万人民币,真格基金
"2013.3",,http://itjuzi.com/investfirm/4,Safy/四目信息,移动互联网,angel,数百万人民币,真格基金
"2013.2","徐小平,王晟",http://itjuzi.com/investfirm/4,Bookfaces似颜绘,移动互联网,angel,600万人民币,真格基金
"2013.2",徐小平,http://itjuzi.com/investfirm/4,SmarTots聪明多,教育培训,a,数百万美元,真格基金
"2004.12",,http://itjuzi.com/investfirm/5,阿里巴巴集团,电子商务,c,8200万美元,KPCB 凯鹏华盈
